"TIME","GEO","DECISION","CITIZEN","UNIT","Value"
"2004M11","Finland","Total positive decisions","Total","Person","30"
"2004M11","Sweden","Total positive decisions","Total","Person","580"
"2004M11","United Kingdom","Total positive decisions","Total","Person","525"
"2004M11","Norway","Total positive decisions","Total","Person",":"
"2004M12","Belgium","Total positive decisions","Total","Person",":"
"2004M12","Bulgaria","Total positive decisions","Total","Person","25"
"2004M12","Czech Republic","Total positive decisions","Total","Person","25"
"2004M12","Denmark","Total positive decisions","Total","Person","25"
"2004M12","Germany (until 1990 former territory of the FRG)","Total positive decisions","Total","Person","215"
"2004M12","Estonia","Total positive decisions","Total","Person","0"
"2004M12","Ireland","Total positive decisions","Total","Person","40"
"2004M12","Greece","Total positive decisions","Total","Person","10"
"2004M12","Spain","Total positive decisions","Total","Person","65"
"2004M12","France","Total positive decisions","Total","Person","540"
"2004M12","Italy","Total positive decisions","Total","Person",":"
"2004M12","Cyprus","Total positive decisions","Total","Person","10"
"2004M12","Latvia","Total positive decisions","Total","Person","0"
"2004M12","Lithuania","Total positive decisions","Total","Person","30"
"2004M12","Luxembourg","Total positive decisions","Total","Person",":"
"2004M12","Hungary","Total positive decisions","Total","Person","35"
"2004M12","Malta","Total positive decisions","Total","Person","45"
"2004M12","Netherlands","Total positive decisions","Total","Person",":"
"2004M12","Austria","Total positive decisions","Total","Person","490"
"2004M12","Poland","Total positive decisions","Total","Person","205"
"2004M12","Portugal","Total positive decisions","Total","Person","0"
"2004M12","Romania","Total positive decisions","Total","Person",":"
"2004M12","Slovenia","Total positive decisions","Total","Person","5"
"2004M12","Slovakia","Total positive decisions","Total","Person","10"
"2004M12","Finland","Total positive decisions","Total","Person","30"
"2004M12","Sweden","Total positive decisions","Total","Person","590"
"2004M12","United Kingdom","Total positive decisions","Total","Person","465"
"2004M12","Norway","Total positive decisions","Total","Person",":"
"2005M01","Belgium","Total positive decisions","Total","Person","225"
"2005M01","Bulgaria","Total positive decisions","Total","Person","0"
"2005M01","Czech Republic","Total positive decisions","Total","Person","20"
"2005M01","Denmark","Total positive decisions","Total","Person","25"
"2005M01","Germany (until 1990 former territory of the FRG)","Total positive decisions","Total","Person","195"
"2005M01","Estonia","Total positive decisions","Total","Person","0"
"2005M01","Ireland","Total positive decisions","Total","Person","40"
"2005M01","Greece","Total positive decisions","Total","Person","5"
"2005M01","Spain","Total positive decisions","Total","Person","10"
"2005M01","France","Total positive decisions","Total","Person","455"
"2005M01","Italy","Total positive decisions","Total","Person","245"
"2005M01","Cyprus","Total positive decisions","Total","Person","0"
"2005M01","Latvia","Total positive decisions","Total","Person","0"
"2005M01","Lithuania","Total positive decisions","Total","Person","10"
"2005M01","Luxembourg","Total positive decisions","Total","Person",":"
"2005M01","Hungary","Total positive decisions","Total","Person","10"
"2005M01","Malta","Total positive decisions","Total","Person","90"
"2005M01","Netherlands","Total positive decisions","Total","Person",":"
"2005M01","Austria","Total positive decisions","Total","Person","270"
"2005M01","Poland","Total positive decisions","Total","Person","75"
"2005M01","Portugal","Total positive decisions","Total","Person","0"
"2005M01","Romania","Total positive decisions","Total","Person",":"
"2005M01","Slovenia","Total positive decisions","Total","Person","0"
"2005M01","Slovakia","Total positive decisions","Total","Person","0"
"2005M01","Finland","Total positive decisions","Total","Person","20"
"2005M01","Sweden","Total positive decisions","Total","Person","185"
"2005M01","United Kingdom","Total positive decisions","Total","Person","495"
"2005M01","Norway","Total positive decisions","Total","Person",":"
"2005M02","Belgium","Total positive decisions","Total","Person","275"
"2005M02","Bulgaria","Total positive decisions","Total","Person","15"
"2005M02","Czech Republic","Total positive decisions","Total","Person","30"
"2005M02","Denmark","Total positive decisions","Total","Person","15"
"2005M02","Germany (until 1990 former territory of the FRG)","Total positive decisions","Total","Person","350"
"2005M02","Estonia","Total positive decisions","Total","Person","0"
"2005M02","Ireland","Total positive decisions","Total","Person","20"
"2005M02","Greece","Total positive decisions","Total","Person","20"
"2005M02","Spain","Total positive decisions","Total","Person","75"
"2005M02","France","Total positive decisions","Total","Person","435"
"2005M02","Italy","Total positive decisions","Total","Person","480"
"2005M02","Cyprus","Total positive decisions","Total","Person","0"
"2005M02","Latvia","Total positive decisions","Total","Person","0"
"2005M02","Lithuania","Total positive decisions","Total","Person","20"
"2005M02","Luxembourg","Total positive decisions","Total","Person",":"
"2005M02","Hungary","Total positive decisions","Total","Person","25"
"2005M02","Malta","Total positive decisions","Total","Person","90"
"2005M02","Netherlands","Total positive decisions","Total","Person",":"
"2005M02","Austria","Total positive decisions","Total","Person","350"
"2005M02","Poland","Total positive decisions","Total","Person","110"
"2005M02","Portugal","Total positive decisions","Total","Person","0"
"2005M02","Romania","Total positive decisions","Total","Person",":"
"2005M02","Slovenia","Total positive decisions","Total","Person","0"
"2005M02","Slovakia","Total positive decisions","Total","Person","5"
"2005M02","Finland","Total positive decisions","Total","Person","35"
"2005M02","Sweden","Total positive decisions","Total","Person","225"
"2005M02","United Kingdom","Total positive decisions","Total","Person","475"
"2005M02","Norway","Total positive decisions","Total","Person",":"
"2005M03","Belgium","Total positive decisions","Total","Person","405"
"2005M03","Bulgaria","Total positive decisions","Total","Person","0"
"2005M03","Czech Republic","Total positive decisions","Total","Person","45"
"2005M03","Denmark","Total positive decisions","Total","Person","10"
"2005M03","Germany (until 1990 former territory of the FRG)","Total positive decisions","Total","Person","290"
"2005M03","Estonia","Total positive decisions","Total","Person","0"
"2005M03","Ireland","Total positive decisions","Total","Person","30"
"2005M03","Greece","Total positive decisions","Total","Person","0"
"2005M03","Spain","Total positive decisions","Total","Person","0"
"2005M03","France","Total positive decisions","Total","Person","505"
"2005M03","Italy","Total positive decisions","Total","Person","530"
"2005M03","Cyprus","Total positive decisions","Total","Person","0"
"2005M03","Latvia","Total positive decisions","Total","Person","0"
"2005M03","Lithuania","Total positive decisions","Total","Person","35"
"2005M03","Luxembourg","Total positive decisions","Total","Person",":"
"2005M03","Hungary","Total positive decisions","Total","Person","25"
"2005M03","Malta","Total positive decisions","Total","Person","105"
"2005M03","Netherlands","Total positive decisions","Total","Person",":"
"2005M03","Austria","Total positive decisions","Total","Person","455"
"2005M03","Poland","Total positive decisions","Total","Person","115"
"2005M03","Portugal","Total positive decisions","Total","Person","0"
"2005M03","Romania","Total positive decisions","Total","Person",":"
"2005M03","Slovenia","Total positive decisions","Total","Person","0"
"2005M03","Slovakia","Total positive decisions","Total","Person","0"
"2005M03","Finland","Total positive decisions","Total","Person","45"
"2005M03","Sweden","Total positive decisions","Total","Person","220"
"2005M03","United Kingdom","Total positive decisions","Total","Person","475"
"2005M03","Norway","Total positive decisions","Total","Person",":"
"2005M04","Belgium","Total positive decisions","Total","Person","380"
"2005M04","Bulgaria","Total positive decisions","Total","Person","10"
"2005M04","Czech Republic","Total positive decisions","Total","Person","35"
"2005M04","Denmark","Total positive decisions","Total","Person","20"
"2005M04","Germany (until 1990 former territory of the FRG)","Total positive decisions","Total","Person","395"
"2005M04","Estonia","Total positive decisions","Total","Person","0"
"2005M04","Ireland","Total positive decisions","Total","Person","50"
"2005M04","Greece","Total positive decisions","Total","Person","30"
"2005M04","Spain","Total positive decisions","Total","Person","30"
"2005M04","France","Total positive decisions","Total","Person","360"
"2005M04","Italy","Total positive decisions","Total","Person","265"
"2005M04","Cyprus","Total positive decisions","Total","Person","5"
"2005M04","Latvia","Total positive decisions","Total","Person","0"
"2005M04","Lithuania","Total positive decisions","Total","Person","25"
"2005M04","Luxembourg","Total positive decisions","Total","Person",":"
"2005M04","Hungary","Total positive decisions","Total","Person","15"
"2005M04","Malta","Total positive decisions","Total","Person","30"
"2005M04","Netherlands","Total positive decisions","Total","Person",":"
"2005M04","Austria","Total positive decisions","Total","Person","450"
"2005M04","Poland","Total positive decisions","Total","Person","130"
"2005M04","Portugal","Total positive decisions","Total","Person","0"
"2005M04","Romania","Total positive decisions","Total","Person",":"
"2005M04","Slovenia","Total positive decisions","Total","Person","10"
"2005M04","Slovakia","Total positive decisions","Total","Person","0"
"2005M04","Finland","Total positive decisions","Total","Person","45"
"2005M04","Sweden","Total positive decisions","Total","Person","205"
"2005M04","United Kingdom","Total positive decisions","Total","Person","525"
"2005M04","Norway","Total positive decisions","Total","Person",":"
"2005M05","Belgium","Total positive decisions","Total","Person","390"
"2005M05","Bulgaria","Total positive decisions","Total","Person","5"
"2005M05","Czech Republic","Total positive decisions","Total","Person","35"
"2005M05","Denmark","Total positive decisions","Total","Person","15"
"2005M05","Germany (until 1990 former territory of the FRG)","Total positive decisions","Total","Person","335"
"2005M05","Estonia","Total positive decisions","Total","Person","0"
"2005M05","Ireland","Total positive decisions","Total","Person","45"
"2005M05","Greece","Total positive decisions","Total","Person","0"
"2005M05","Spain","Total positive decisions","Total","Person","70"
"2005M05","France","Total positive decisions","Total","Person","330"
"2005M05","Italy","Total positive decisions","Total","Person","355"
"2005M05","Cyprus","Total positive decisions","Total","Person","5"
"2005M05","Latvia","Total positive decisions","Total","Person","0"
"2005M05","Lithuania","Total positive decisions","Total","Person","55"
"2005M05","Luxembourg","Total positive decisions","Total","Person",":"
"2005M05","Hungary","Total positive decisions","Total","Person","10"
"2005M05","Malta","Total positive decisions","Total","Person","15"
"2005M05","Netherlands","Total positive decisions","Total","Person",":"
"2005M05","Austria","Total positive decisions","Total","Person","420"
"2005M05","Poland","Total positive decisions","Total","Person","200"
"2005M05","Portugal","Total positive decisions","Total","Person","0"
"2005M05","Romania","Total positive decisions","Total","Person",":"
"2005M05","Slovenia","Total positive decisions","Total","Person","0"
"2005M05","Slovakia","Total positive decisions","Total","Person","0"
"2005M05","Finland","Total positive decisions","Total","Person","65"
"2005M05","Sweden","Total positive decisions","Total","Person","225"
"2005M05","United Kingdom","Total positive decisions","Total","Person","435"
"2005M05","Norway","Total positive decisions","Total","Person",":"
"2005M06","Belgium","Total positive decisions","Total","Person","375"
"2005M06","Bulgaria","Total positive decisions","Total","Person","10"
"2005M06","Czech Republic","Total positive decisions","Total","Person","15"
"2005M06","Denmark","Total positive decisions","Total","Person","25"
"2005M06","Germany (until 1990 former territory of the FRG)","Total positive decisions","Total","Person","315"
"2005M06","Estonia","Total positive decisions","Total","Person","0"
"2005M06","Ireland","Total positive decisions","Total","Person","50"
"2005M06","Greece","Total positive decisions","Total","Person","15"
"2005M06","Spain","Total positive decisions","Total","Person","60"
"2005M06","France","Total positive decisions","Total","Person","310"
"2005M06","Italy","Total positive decisions","Total","Person","355"
"2005M06","Cyprus","Total positive decisions","Total","Person","0"
"2005M06","Latvia","Total positive decisions","Total","Person","0"
"2005M06","Lithuania","Total positive decisions","Total","Person","40"
"2005M06","Luxembourg","Total positive decisions","Total","Person",":"
"2005M06","Hungary","Total positive decisions","Total","Person","20"
"2005M06","Malta","Total positive decisions","Total","Person","15"
"2005M06","Netherlands","Total positive decisions","Total","Person",":"
"2005M06","Austria","Total positive decisions","Total","Person","520"
"2005M06","Poland","Total positive decisions","Total","Person","145"
"2005M06","Portugal","Total positive decisions","Total","Person","5"
"2005M06","Romania","Total positive decisions","Total","Person",":"
"2005M06","Slovenia","Total positive decisions","Total","Person","0"
"2005M06","Slovakia","Total positive decisions","Total","Person","0"
"2005M06","Finland","Total positive decisions","Total","Person","65"
"2005M06","Sweden","Total positive decisions","Total","Person","225"
"2005M06","United Kingdom","Total positive decisions","Total","Person","440"
"2005M06","Norway","Total positive decisions","Total","Person",":"
"2005M07","Belgium","Total positive decisions","Total","Person","220"
"2005M07","Bulgaria","Total positive decisions","Total","Person","5"
"2005M07","Czech Republic","Total positive decisions","Total","Person","25"
"2005M07","Denmark","Total positive decisions","Total","Person","20"
"2005M07","Germany (until 1990 former territory of the FRG)","Total positive decisions","Total","Person","245"
"2005M07","Estonia","Total positive decisions","Total","Person","0"
"2005M07","Ireland","Total positive decisions","Total","Person","25"
"2005M07","Greece","Total positive decisions","Total","Person","0"
"2005M07","Spain","Total positive decisions","Total","Person","25"
"2005M07","France","Total positive decisions","Total","Person","285"
"2005M07","Italy","Total positive decisions","Total","Person","765"
"2005M07","Cyprus","Total positive decisions","Total","Person","10"
"2005M07","Latvia","Total positive decisions","Total","Person","0"
"2005M07","Lithuania","Total positive decisions","Total","Person","55"
"2005M07","Luxembourg","Total positive decisions","Total","Person",":"
"2005M07","Hungary","Total positive decisions","Total","Person","15"
"2005M07","Malta","Total positive decisions","Total","Person","15"
"2005M07","Netherlands","Total positive decisions","Total","Person",":"
"2005M07","Austria","Total positive decisions","Total","Person","490"
"2005M07","Poland","Total positive decisions","Total","Person","255"
"2005M07","Portugal","Total positive decisions","Total","Person","0"
"2005M07","Romania","Total positive decisions","Total","Person",":"
"2005M07","Slovenia","Total positive decisions","Total","Person","0"
"2005M07","Slovakia","Total positive decisions","Total","Person","0"
"2005M07","Finland","Total positive decisions","Total","Person","60"
"2005M07","Sweden","Total positive decisions","Total","Person","200"
"2005M07","United Kingdom","Total positive decisions","Total","Person","340"
"2005M07","Norway","Total positive decisions","Total","Person",":"
"2005M08","Belgium","Total positive decisions","Total","Person","315"
"2005M08","Bulgaria","Total positive decisions","Total","Person","15"
"2005M08","Czech Republic","Total positive decisions","Total","Person","15"
"2005M08","Denmark","Total positive decisions","Total","Person","30"
"2005M08","Germany (until 1990 former territory of the FRG)","Total positive decisions","Total","Person","250"
"2005M08","Estonia","Total positive decisions","Total","Person","5"
"2005M08","Ireland","Total positive decisions","Total","Person","35"
"2005M08","Greece","Total positive decisions","Total","Person","0"
"2005M08","Spain","Total positive decisions","Total","Person","0"
"2005M08","France","Total positive decisions","Total","Person","350"
"2005M08","Italy","Total positive decisions","Total","Person","420"
"2005M08","Cyprus","Total positive decisions","Total","Person","0"
"2005M08","Latvia","Total positive decisions","Total","Person","0"
"2005M08","Lithuania","Total positive decisions","Total","Person","30"
"2005M08","Luxembourg","Total positive decisions","Total","Person",":"
"2005M08","Hungary","Total positive decisions","Total","Person","10"
"2005M08","Malta","Total positive decisions","Total","Person","35"
"2005M08","Netherlands","Total positive decisions","Total","Person",":"
"2005M08","Austria","Total positive decisions","Total","Person","280"
"2005M08","Poland","Total positive decisions","Total","Person","220"
"2005M08","Portugal","Total positive decisions","Total","Person","5"
"2005M08","Romania","Total positive decisions","Total","Person",":"
"2005M08","Slovenia","Total positive decisions","Total","Person","0"
"2005M08","Slovakia","Total positive decisions","Total","Person","0"
"2005M08","Finland","Total positive decisions","Total","Person","40"
"2005M08","Sweden","Total positive decisions","Total","Person","150"
"2005M08","United Kingdom","Total positive decisions","Total","Person","385"
"2005M08","Norway","Total positive decisions","Total","Person",":"
"2005M09","Belgium","Total positive decisions","Total","Person","345"
"2005M09","Bulgaria","Total positive decisions","Total","Person","0"
"2005M09","Czech Republic","Total positive decisions","Total","Person","5"
"2005M09","Denmark","Total positive decisions","Total","Person","20"
"2005M09","Germany (until 1990 former territory of the FRG)","Total positive decisions","Total","Person","205"
"2005M09","Estonia","Total positive decisions","Total","Person","0"
"2005M09","Ireland","Total positive decisions","Total","Person","60"
"2005M09","Greece","Total positive decisions","Total","Person","0"
"2005M09","Spain","Total positive decisions","Total","Person","0"
"2005M09","France","Total positive decisions","Total","Person","275"
"2005M09","Italy","Total positive decisions","Total","Person","490"
"2005M09","Cyprus","Total positive decisions","Total","Person","5"
"2005M09","Latvia","Total positive decisions","Total","Person","0"
"2005M09","Lithuania","Total positive decisions","Total","Person","5"
"2005M09","Luxembourg","Total positive decisions","Total","Person",":"
"2005M09","Hungary","Total positive decisions","Total","Person","15"
"2005M09","Malta","Total positive decisions","Total","Person","30"
"2005M09","Netherlands","Total positive decisions","Total","Person",":"
"2005M09","Austria","Total positive decisions","Total","Person","330"
"2005M09","Poland","Total positive decisions","Total","Person","280"
"2005M09","Portugal","Total positive decisions","Total","Person","0"
"2005M09","Romania","Total positive decisions","Total","Person",":"
"2005M09","Slovenia","Total positive decisions","Total","Person","0"
"2005M09","Slovakia","Total positive decisions","Total","Person","0"
"2005M09","Finland","Total positive decisions","Total","Person","55"
"2005M09","Sweden","Total positive decisions","Total","Person","260"
"2005M09","United Kingdom","Total positive decisions","Total","Person","490"
"2005M09","Norway","Total positive decisions","Total","Person",":"
"2005M10","Belgium","Total positive decisions","Total","Person","285"
"2005M10","Bulgaria","Total positive decisions","Total","Person","5"
"2005M10","Czech Republic","Total positive decisions","Total","Person","35"
"2005M10","Denmark","Total positive decisions","Total","Person","15"
"2005M10","Germany (until 1990 former territory of the FRG)","Total positive decisions","Total","Person","225"
"2005M10","Estonia","Total positive decisions","Total","Person","0"
"2005M10","Ireland","Total positive decisions","Total","Person","30"
"2005M10","Greece","Total positive decisions","Total","Person","15"
"2005M10","Spain","Total positive decisions","Total","Person","45"
"2005M10","France","Total positive decisions","Total","Person","305"
"2005M10","Italy","Total positive decisions","Total","Person","490"
"2005M10","Cyprus","Total positive decisions","Total","Person","35"
"2005M10","Latvia","Total positive decisions","Total","Person","0"
"2005M10","Lithuania","Total positive decisions","Total","Person","10"
"2005M10","Luxembourg","Total positive decisions","Total","Person",":"
"2005M10","Hungary","Total positive decisions","Total","Person","15"
"2005M10","Malta","Total positive decisions","Total","Person","35"
"2005M10","Netherlands","Total positive decisions","Total","Person",":"
"2005M10","Austria","Total positive decisions","Total","Person","375"
"2005M10","Poland","Total positive decisions","Total","Person","145"
"2005M10","Portugal","Total positive decisions","Total","Person","0"
"2005M10","Romania","Total positive decisions","Total","Person",":"
"2005M10","Slovenia","Total positive decisions","Total","Person","5"
"2005M10","Slovakia","Total positive decisions","Total","Person","0"
"2005M10","Finland","Total positive decisions","Total","Person","45"
"2005M10","Sweden","Total positive decisions","Total","Person","240"
"2005M10","United Kingdom","Total positive decisions","Total","Person","480"
"2005M10","Norway","Total positive decisions","Total","Person",":"
"2005M11","Belgium","Total positive decisions","Total","Person","210"
"2005M11","Bulgaria","Total positive decisions","Total","Person","0"
"2005M11","Czech Republic","Total positive decisions","Total","Person","25"
"2005M11","Denmark","Total positive decisions","Total","Person","30"
"2005M11","Germany (until 1990 former territory of the FRG)","Total positive decisions","Total","Person","255"
"2005M11","Estonia","Total positive decisions","Total","Person","0"
"2005M11","Ireland","Total positive decisions","Total","Person","45"
"2005M11","Greece","Total positive decisions","Total","Person","5"
"2005M11","Spain","Total positive decisions","Total","Person","30"
"2005M11","France","Total positive decisions","Total","Person","265"
"2005M11","Italy","Total positive decisions","Total","Person","605"
"2005M11","Cyprus","Total positive decisions","Total","Person","15"
"2005M11","Latvia","Total positive decisions","Total","Person","0"
"2005M11","Lithuania","Total positive decisions","Total","Person","45"
"2005M11","Luxembourg","Total positive decisions","Total","Person",":"
"2005M11","Hungary","Total positive decisions","Total","Person","20"
"2005M11","Malta","Total positive decisions","Total","Person","45"
"2005M11","Netherlands","Total positive decisions","Total","Person",":"
"2005M11","Austria","Total positive decisions","Total","Person","290"
"2005M11","Poland","Total positive decisions","Total","Person","265"
"2005M11","Portugal","Total positive decisions","Total","Person","0"
"2005M11","Romania","Total positive decisions","Total","Person",":"
"2005M11","Slovenia","Total positive decisions","Total","Person","0"
"2005M11","Slovakia","Total positive decisions","Total","Person","0"
"2005M11","Finland","Total positive decisions","Total","Person","40"
"2005M11","Sweden","Total positive decisions","Total","Person","465"
"2005M11","United Kingdom","Total positive decisions","Total","Person","485"
"2005M11","Norway","Total positive decisions","Total","Person",":"
"2005M12","Belgium","Total positive decisions","Total","Person","280"
"2005M12","Bulgaria","Total positive decisions","Total","Person","20"
"2005M12","Czech Republic","Total positive decisions","Total","Person","45"
"2005M12","Denmark","Total positive decisions","Total","Person","15"
"2005M12","Germany (until 1990 former territory of the FRG)","Total positive decisions","Total","Person","180"
"2005M12","Estonia","Total positive decisions","Total","Person","0"
"2005M12","Ireland","Total positive decisions","Total","Person","25"
"2005M12","Greece","Total positive decisions","Total","Person","35"
"2005M12","Spain","Total positive decisions","Total","Person","0"
"2005M12","France","Total positive decisions","Total","Person","305"
"2005M12","Italy","Total positive decisions","Total","Person","295"
"2005M12","Cyprus","Total positive decisions","Total","Person","30"
"2005M12","Latvia","Total positive decisions","Total","Person","0"
"2005M12","Lithuania","Total positive decisions","Total","Person","20"
"2005M12","Luxembourg","Total positive decisions","Total","Person",":"
"2005M12","Hungary","Total positive decisions","Total","Person","10"
"2005M12","Malta","Total positive decisions","Total","Person","30"
"2005M12","Netherlands","Total positive decisions","Total","Person",":"
"2005M12","Austria","Total positive decisions","Total","Person","300"
"2005M12","Poland","Total positive decisions","Total","Person","195"
"2005M12","Portugal","Total positive decisions","Total","Person","0"
"2005M12","Romania","Total positive decisions","Total","Person",":"
"2005M12","Slovenia","Total positive decisions","Total","Person","0"
"2005M12","Slovakia","Total positive decisions","Total","Person","15"
"2005M12","Finland","Total positive decisions","Total","Person","55"
"2005M12","Sweden","Total positive decisions","Total","Person","2,755"
"2005M12","United Kingdom","Total positive decisions","Total","Person","405"
"2005M12","Norway","Total positive decisions","Total","Person",":"
"2006M01","Belgium","Total positive decisions","Total","Person","185"
"2006M01","Bulgaria","Total positive decisions","Total","Person","10"
"2006M01","Czech Republic","Total positive decisions","Total","Person","40"
"2006M01","Denmark","Total positive decisions","Total","Person","10"
"2006M01","Germany (until 1990 former territory of the FRG)","Total positive decisions","Total","Person","175"
"2006M01","Estonia","Total positive decisions","Total","Person","0"
"2006M01","Ireland","Total positive decisions","Total","Person","50"
"2006M01","Greece","Total positive decisions","Total","Person","15"
"2006M01","Spain","Total positive decisions","Total","Person","25"
"2006M01","France","Total positive decisions","Total","Person","220"
"2006M01","Italy","Total positive decisions","Total","Person","205"
"2006M01","Cyprus","Total positive decisions","Total","Person","10"
"2006M01","Latvia","Total positive decisions","Total","Person","0"
"2006M01","Lithuania","Total positive decisions","Total","Person","20"
"2006M01","Luxembourg","Total positive decisions","Total","Person","10"
"2006M01","Hungary","Total positive decisions","Total","Person","40"
"2006M01","Malta","Total positive decisions","Total","Person","20"
"2006M01","Netherlands","Total positive decisions","Total","Person",":"
"2006M01","Austria","Total positive decisions","Total","Person","260"
"2006M01","Poland","Total positive decisions","Total","Person","210"
"2006M01","Portugal","Total positive decisions","Total","Person","0"
"2006M01","Romania","Total positive decisions","Total","Person","5"
"2006M01","Slovenia","Total positive decisions","Total","Person","0"
"2006M01","Slovakia","Total positive decisions","Total","Person","0"
"2006M01","Finland","Total positive decisions","Total","Person","45"
"2006M01","Sweden","Total positive decisions","Total","Person","4,115"
"2006M01","United Kingdom","Total positive decisions","Total","Person","450"
"2006M01","Norway","Total positive decisions","Total","Person","125"
"2006M02","Belgium","Total positive decisions","Total","Person","170"
"2006M02","Bulgaria","Total positive decisions","Total","Person","10"
"2006M02","Czech Republic","Total positive decisions","Total","Person","20"
"2006M02","Denmark","Total positive decisions","Total","Person","10"
"2006M02","Germany (until 1990 former territory of the FRG)","Total positive decisions","Total","Person","115"
"2006M02","Estonia","Total positive decisions","Total","Person","0"
"2006M02","Ireland","Total positive decisions","Total","Person","50"
"2006M02","Greece","Total positive decisions","Total","Person","15"
"2006M02","Spain","Total positive decisions","Total","Person","15"
"2006M02","France","Total positive decisions","Total","Person","240"
"2006M02","Italy","Total positive decisions","Total","Person","185"
"2006M02","Cyprus","Total positive decisions","Total","Person","20"
"2006M02","Latvia","Total positive decisions","Total","Person","0"
"2006M02","Lithuania","Total positive decisions","Total","Person","20"
"2006M02","Luxembourg","Total positive decisions","Total","Person","20"
"2006M02","Hungary","Total positive decisions","Total","Person","10"
"2006M02","Malta","Total positive decisions","Total","Person","10"
"2006M02","Netherlands","Total positive decisions","Total","Person",":"
"2006M02","Austria","Total positive decisions","Total","Person","305"
"2006M02","Poland","Total positive decisions","Total","Person","155"
"2006M02","Portugal","Total positive decisions","Total","Person","15"
"2006M02","Romania","Total positive decisions","Total","Person","0"
"2006M02","Slovenia","Total positive decisions","Total","Person","0"
"2006M02","Slovakia","Total positive decisions","Total","Person","0"
"2006M02","Finland","Total positive decisions","Total","Person","50"
"2006M02","Sweden","Total positive decisions","Total","Person","3,610"
"2006M02","United Kingdom","Total positive decisions","Total","Person","510"
"2006M02","Norway","Total positive decisions","Total","Person","135"
"2006M03","Belgium","Total positive decisions","Total","Person","205"
"2006M03","Bulgaria","Total positive decisions","Total","Person","10"
"2006M03","Czech Republic","Total positive decisions","Total","Person","35"
"2006M03","Denmark","Total positive decisions","Total","Person","5"
"2006M03","Germany (until 1990 former territory of the FRG)","Total positive decisions","Total","Person","190"
"2006M03","Estonia","Total positive decisions","Total","Person","0"
"2006M03","Ireland","Total positive decisions","Total","Person","30"
"2006M03","Greece","Total positive decisions","Total","Person","25"
"2006M03","Spain","Total positive decisions","Total","Person","20"
"2006M03","France","Total positive decisions","Total","Person","280"
"2006M03","Italy","Total positive decisions","Total","Person","230"
"2006M03","Cyprus","Total positive decisions","Total","Person","25"
"2006M03","Latvia","Total positive decisions","Total","Person","0"
"2006M03","Lithuania","Total positive decisions","Total","Person","20"
"2006M03","Luxembourg","Total positive decisions","Total","Person","30"
"2006M03","Hungary","Total positive decisions","Total","Person","5"
"2006M03","Malta","Total positive decisions","Total","Person","80"
"2006M03","Netherlands","Total positive decisions","Total","Person",":"
"2006M03","Austria","Total positive decisions","Total","Person","315"
"2006M03","Poland","Total positive decisions","Total","Person","230"
"2006M03","Portugal","Total positive decisions","Total","Person","5"
"2006M03","Romania","Total positive decisions","Total","Person","10"
"2006M03","Slovenia","Total positive decisions","Total","Person","0"
"2006M03","Slovakia","Total positive decisions","Total","Person","0"
"2006M03","Finland","Total positive decisions","Total","Person","30"
"2006M03","Sweden","Total positive decisions","Total","Person","2,765"
"2006M03","United Kingdom","Total positive decisions","Total","Person","580"
"2006M03","Norway","Total positive decisions","Total","Person","255"
"2006M04","Belgium","Total positive decisions","Total","Person","200"
"2006M04","Bulgaria","Total positive decisions","Total","Person","10"
"2006M04","Czech Republic","Total positive decisions","Total","Person","50"
"2006M04","Denmark","Total positive decisions","Total","Person","5"
"2006M04","Germany (until 1990 former territory of the FRG)","Total positive decisions","Total","Person","145"
"2006M04","Estonia","Total positive decisions","Total","Person","0"
"2006M04","Ireland","Total positive decisions","Total","Person","30"
"2006M04","Greece","Total positive decisions","Total","Person","5"
"2006M04","Spain","Total positive decisions","Total","Person","20"
"2006M04","France","Total positive decisions","Total","Person","200"
"2006M04","Italy","Total positive decisions","Total","Person","230"
"2006M04","Cyprus","Total positive decisions","Total","Person","5"
"2006M04","Latvia","Total positive decisions","Total","Person","0"
"2006M04","Lithuania","Total positive decisions","Total","Person","30"
"2006M04","Luxembourg","Total positive decisions","Total","Person","50"
"2006M04","Hungary","Total positive decisions","Total","Person","5"
"2006M04","Malta","Total positive decisions","Total","Person","25"
"2006M04","Netherlands","Total positive decisions","Total","Person",":"
"2006M04","Austria","Total positive decisions","Total","Person","285"
"2006M04","Poland","Total positive decisions","Total","Person","285"
"2006M04","Portugal","Total positive decisions","Total","Person","0"
"2006M04","Romania","Total positive decisions","Total","Person","0"
"2006M04","Slovenia","Total positive decisions","Total","Person","5"
"2006M04","Slovakia","Total positive decisions","Total","Person","0"
"2006M04","Finland","Total positive decisions","Total","Person","50"
"2006M04","Sweden","Total positive decisions","Total","Person","1,455"
"2006M04","United Kingdom","Total positive decisions","Total","Person","385"
"2006M04","Norway","Total positive decisions","Total","Person","80"
"2006M05","Belgium","Total positive decisions","Total","Person","230"
"2006M05","Bulgaria","Total positive decisions","Total","Person","0"
"2006M05","Czech Republic","Total positive decisions","Total","Person","30"
"2006M05","Denmark","Total positive decisions","Total","Person","40"
"2006M05","Germany (until 1990 former territory of the FRG)","Total positive decisions","Total","Person","145"
"2006M05","Estonia","Total positive decisions","Total","Person","0"
"2006M05","Ireland","Total positive decisions","Total","Person","35"
"2006M05","Greece","Total positive decisions","Total","Person","10"
